
    influenza_japan seed82 ep30 val_pinball=0.0872 best=0.0867
    influenza_japan seed82 ep31 val_pinball=0.0886 best=0.0867
    influenza_japan seed82 ep32 val_pinball=0.0891 best=0.0867
    influenza_japan seed82 ep33 val_pinball=0.0872 best=0.0867
    influenza_japan seed82 ep34 val_pinball=0.0878 best=0.0867
    influenza_japan seed82 ep35 val_pinball=0.0871 best=0.0867
    influenza_japan seed82 ep36 val_pinball=0.0870 best=0.0867
    influenza_japan seed82 ep37 val_pinball=0.0907 best=0.0867
    influenza_japan seed82 ep38 val_pinball=0.0899 best=0.0867
    influenza_japan seed82 ep39 val_pinball=0.0874 best=0.0867
    influenza_japan seed82 ep40 val_pinball=0.0903 best=0.0867
    influenza_japan seed82 ep41 val_pinball=0.0876 best=0.0867
done in 98s; bias_c={3: 0.15000000000000013, 5: 0.10000000000000009, 10: 0.0, 15: -0.09999999999999987}

===== ceiling influenza_us-regions seed42 :: 2026-08-11 02:26:16 =====
    influenza_us-regions seed42 ep00 val_pinball=0.1118 best=0.1118
    influenza_us-regions seed42 ep01 val_pinball=0.0960 best=0.0960
    influenza_us-regions seed42 ep02 val_pinball=0.0972 best=0.0960
    influenza_us-regions seed42 ep03 val_pinball=0.0898 best=0.0898
    influenza_us-regions seed42 ep04 val_pinball=0.0979 best=0.0898
    influenza_us-regions seed42 ep05 val_pinball=0.0976 best=0.0898
    influenza_us-regions seed42 ep06 val_pinball=0.0904 best=0.0898
    influenza_us-regions seed42 ep07 val_pinball=0.1003 best=0.0898
    influenza_us-regions seed42 ep08 val_pinball=0.0907 best=0.0898
    influenza_us-regions seed42 ep09 val_pinball=0.0942 best=0.0898
    influenza_us-regions seed42 ep10 val_pinball=0.0881 best=0.0881
    influenza_us-regions seed42 ep11 val_pinball=0.1006 best=0.0881
    influenza_us-regions seed42 ep12 val_pinball=0.1008 best=0.0881
    influenza_us-regions seed42 ep13 val_pinball=0.0955 best=0.0881
    influenza_us-regions seed42 ep14 val_pinball=0.1043 best=0.0881
    influenza_us-regions seed42 ep15 val_pinball=0.1223 best=0.0881
    influenza_us-regions seed42 ep16 val_pinball=0.0976 best=0.0881
    influenza_us-regions seed42 ep17 val_pinball=0.1118 best=0.0881
    influenza_us-regions seed42 ep18 val_pinball=0.1228 best=0.0881
    influenza_us-regions seed42 ep19 val_pinball=0.0977 best=0.0881
    influenza_us-regions seed42 ep20 val_pinball=0.1236 best=0.0881
    influenza_us-regions seed42 ep21 val_pinball=0.1345 best=0.0881
    influenza_us-regions seed42 ep22 val_pinball=0.1082 best=0.0881
    influenza_us-regions seed42 ep23 val_pinball=0.1100 best=0.0881
    influenza_us-regions seed42 ep24 val_pinball=0.1263 best=0.0881
    influenza_us-regions seed42 ep25 val_pinball=0.1277 best=0.0881
done in 143s; bias_c={3: 0.20000000000000018, 5: 0.20000000000000018, 10: -0.04999999999999982, 15: -0.1499999999999999}

===== ceiling influenza_us-regions seed52 :: 2026-08-11 02:28:42 =====
    influenza_us-regions seed52 ep00 val_pinball=0.1223 best=0.1223
    influenza_us-regions seed52 ep01 val_pinball=0.1135 best=0.1135
    influenza_us-regions seed52 ep02 val_pinball=0.0994 best=0.0994
    influenza_us-regions seed52 ep03 val_pinball=0.0858 best=0.0858
    influenza_us-regions seed52 ep04 val_pinball=0.1171 best=0.0858
    influenza_us-regions seed52 ep05 val_pinball=0.1027 best=0.0858
    influenza_us-regions seed52 ep06 val_pinball=0.1019 best=0.0858
    influenza_us-regions seed52 ep07 val_pinball=0.0911 best=0.0858
    influenza_us-regions seed52 ep08 val_pinball=0.0906 best=0.0858
    influenza_us-regions seed52 ep09 val_pinball=0.0987 best=0.0858
    influenza_us-regions seed52 ep10 val_pinball=0.0918 best=0.0858
    influenza_us-regions seed52 ep11 val_pinball=0.1049 best=0.0858
    influenza_us-regions seed52 ep12 val_pinball=0.0948 best=0.0858
    influenza_us-regions seed52 ep13 val_pinball=0.1686 best=0.0858
    influenza_us-regions seed52 ep14 val_pinball=0.1295 best=0.0858
    influenza_us-regions seed52 ep15 val_pinball=0.1055 best=0.0858
    influenza_us-regions seed52 ep16 val_pinball=0.1323 best=0.0858
    influenza_us-regions seed52 ep17 val_pinball=0.1081 best=0.0858
    influenza_us-regions seed52 ep18 val_pinball=0.1130 best=0.0858
done in 105s; bias_c={3: 0.20000000000000018, 5: 0.20000000000000018, 10: 0.25, 15: 0.25}

===== ceiling influenza_us-regions seed62 :: 2026-08-11 02:30:29 =====
    influenza_us-regions seed62 ep00 val_pinball=0.0981 best=0.0981
    influenza_us-regions seed62 ep01 val_pinball=0.1043 best=0.0981
    influenza_us-regions seed62 ep02 val_pinball=0.0813 best=0.0813
    influenza_us-regions seed62 ep03 val_pinball=0.0952 best=0.0813
    influenza_us-regions seed62 ep04 val_pinball=0.0883 best=0.0813
    influenza_us-regions seed62 ep05 val_pinball=0.0914 best=0.0813
    influenza_us-regions seed62 ep06 val_pinball=0.1037 best=0.0813
    influenza_us-regions seed62 ep07 val_pinball=0.1015 best=0.0813
    influenza_us-regions seed62 ep08 val_pinball=0.0930 best=0.0813
    influenza_us-regions seed62 ep09 val_pinball=0.0908 best=0.0813
    influenza_us-regions seed62 ep10 val_pinball=0.0862 best=0.0813
    influenza_us-regions seed62 ep11 val_pinball=0.1115 best=0.0813
    influenza_us-regions seed62 ep12 val_pinball=0.1060 best=0.0813
    influenza_us-regions seed62 ep13 val_pinball=0.0932 best=0.0813
    influenza_us-regions seed62 ep14 val_pinball=0.1043 best=0.0813
    influenza_us-regions seed62 ep15 val_pinball=0.1111 best=0.0813
    influenza_us-regions seed62 ep16 val_pinball=0.1031 best=0.0813
    influenza_us-regions seed62 ep17 val_pinball=0.1255 best=0.0813
done in 100s; bias_c={3: 0.0, 5: 0.10000000000000009, 10: 0.10000000000000009, 15: 0.15000000000000013}

===== ceiling influenza_us-regions seed72 :: 2026-08-11 02:32:12 =====
    influenza_us-regions seed72 ep00 val_pinball=0.1018 best=0.1018
    influenza_us-regions seed72 ep01 val_pinball=0.1150 best=0.1018
    influenza_us-regions seed72 ep02 val_pinball=0.0907 best=0.0907
    influenza_us-regions seed72 ep03 val_pinball=0.0977 best=0.0907
    influenza_us-regions seed72 ep04 val_pinball=0.1076 best=0.0907
    influenza_us-regions seed72 ep05 val_pinball=0.0914 best=0.0907
    influenza_us-regions seed72 ep06 val_pinball=0.0960 best=0.0907
    influenza_us-regions seed72 ep07 val_pinball=0.0983 best=0.0907
    influenza_us-regions seed72 ep08 val_pinball=0.0913 best=0.0907
    influenza_us-regions seed72 ep09 val_pinball=0.0968 best=0.0907
    influenza_us-regions seed72 ep10 val_pinball=0.1303 best=0.0907
    influenza_us-regions seed72 ep11 val_pinball=0.0851 best=0.0851
    influenza_us-regions seed72 ep12 val_pinball=0.0927 best=0.0851
    influenza_us-regions seed72 ep13 val_pinball=0.1075 best=0.0851
